"","Country","Year","Price","Speed","Cap","Operator"
"329","Czech Republic",2012,"17.1428571428571",25,"Unlimited","Telefonica O2 [Czech Republic]"
"330","Denmark",2012,"4.2972972972973",2,"Unlimited","Fullrate [Denmark]"
"331","Denmark",2012,"4.83783783783784",6,"Unlimited","Fullrate [Denmark]"
"332","Denmark",2012,"5.37837837837838",12,"Unlimited","Fullrate [Denmark]"
"333","Denmark",2012,"6.72972972972973",20,"Unlimited","Fullrate [Denmark]"
"334","Denmark",2012,"9.43243243243243",35,"Unlimited","Fullrate [Denmark]"
"335","Denmark",2012,"11.5945945945946",50,"Unlimited","Fullrate [Denmark]"
"336","Denmark",2012,"6.72972972972973",20,"Unlimited","TDC [Denmark]"
"337","Denmark",2012,"5.37837837837838",10,"Unlimited","Telenor Denmark [Denmark]"
"338","Denmark",2012,"6.72972972972973",15,"Unlimited","Telenor Denmark [Denmark]"
"339","Denmark",2012,"8.08108108108108",20,"Unlimited","Telenor Denmark [Denmark]"
"340","Denmark",2012,"9.43243243243243",20,"Unlimited","Telenor Denmark [Denmark]"
"341","Denmark",2012,"10.7756756756757",112,"512000","Telia-Stofa [Denmark]"
"342","Denmark",2012,"8.87837837837838",50,"Unlimited","Telia-Stofa [Denmark]"
"343","Denmark",2012,"6.71351351351351",30,"Unlimited","Telia-Stofa [Denmark]"
"344","Denmark",2012,"4.83783783783784",15,"Unlimited","Telia-Stofa [Denmark]"
"345","Denmark",2012,"5.37837837837838",10,"204800","You see [Denmark]"
"346","Denmark",2012,"5.37837837837838",20,"409600","You see [Denmark]"
"347","Denmark",2012,"5.37837837837838",30,"614400","You see [Denmark]"
"348","Denmark",2012,"9.43243243243243",40,"819200","You see [Denmark]"
"349","Denmark",2012,"10.7837837837838",50,"1024000","You see [Denmark]"
"350","Denmark",2012,"13.4864864864865",100,"2048000","You see [Denmark]"
"351","Dominican Rep.",2012,"14.7631578947368",0.5859375,"Unlimited","Aster [Dominican Rep.]"
"352","Dominican Rep.",2012,"21.7894736842105",0.78125,"Unlimited","Aster [Dominican Rep.]"
"353","Dominican Rep.",2012,"26.1842105263158",1,"Unlimited","Aster [Dominican Rep.]"
"354","Dominican Rep.",2012,"36.8421052631579",1.5,"Unlimited","Aster [Dominican Rep.]"
"355","Dominican Rep.",2012,"57.8947368421053",2,"Unlimited","Aster [Dominican Rep.]"
"356","Dominican Rep.",2012,"26.1842105263158",1,"Unlimited","Claro [Dominican Rep.]"
"357","Dominican Rep.",2012,"29.4736842105263",1.5,"Unlimited","Claro [Dominican Rep.]"
"358","Dominican Rep.",2012,"37.3684210526316",2,"Unlimited","Claro [Dominican Rep.]"
"359","Dominican Rep.",2012,"50.5263157894737",3,"Unlimited","Claro [Dominican Rep.]"
"360","Dominican Rep.",2012,"61.1842105263158",4,"Unlimited","Claro [Dominican Rep.]"
"361","Dominican Rep.",2012,"88.1578947368421",6,"Unlimited","Claro [Dominican Rep.]"
"362","Dominican Rep.",2012,"101.315789473684",8,"Unlimited","Claro [Dominican Rep.]"
"363","Dominican Rep.",2012,"143.421052631579",10,"Unlimited","Claro [Dominican Rep.]"
"364","Dominican Rep.",2012,"644.605263157895",100,"Unlimited","Claro [Dominican Rep.]"
"365","Dominican Rep.",2012,"18.3947368421053",1,"Unlimited","Tricom [Dominican Rep.]"
"366","Dominican Rep.",2012,"26.1842105263158",2,"Unlimited","Tricom [Dominican Rep.]"
"367","Dominican Rep.",2012,"35.5263157894737",3,"Unlimited","Tricom [Dominican Rep.]"
"368","Dominican Rep.",2012,"48.6842105263158",4,"Unlimited","Tricom [Dominican Rep.]"
"369","Dominican Rep.",2012,"61.8421052631579",5,"Unlimited","Tricom [Dominican Rep.]"
"370","Dominican Rep.",2012,"75",6,"Unlimited","Tricom [Dominican Rep.]"
"371","Dominican Rep.",2012,"130.263157894737",10,"Unlimited","Tricom [Dominican Rep.]"
"372","Dominican Rep.",2012,"261.842105263158",20,"Unlimited","Tricom [Dominican Rep.]"
"373","Dominican Rep.",2012,"353.947368421053",30,"Unlimited","Tricom [Dominican Rep.]"
"374","Dominican Rep.",2012,"499.868421052632",50,"Unlimited","Tricom [Dominican Rep.]"
"375","Dominican Rep.",2012,"750",100,"Unlimited","Tricom [Dominican Rep.]"
"376","Ecuador",2012,"0.149624060150376",1.5625,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"377","Ecuador",2012,"0.187218045112782",2.1875,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"378","Ecuador",2012,"0.224812030075188",3,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"379","Ecuador",2012,"0.375187969924812",5.875,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"380","Ecuador",2012,"0.488721804511278",8,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"381","Ecuador",2012,"0.827067669172932",14.6875,"Unlimited","Ecuadortelecom (Claro) [Ecuador]"
"382","Ecuador",2012,"0.135338345864662",0.9765625,"Unlimited","Fast Boy [Ecuador]"
"383","Ecuador",2012,"0.187218045112782",1.46484375,"Unlimited","Fast Boy [Ecuador]"
"384","Ecuador",2012,"0.3",1.953125,"Unlimited","Fast Boy [Ecuador]"
"385","Ecuador",2012,"0.375187969924812",2.9296875,"Unlimited","Fast Boy [Ecuador]"
"386","Ecuador",2012,"0.638345864661654",4.8828125,"Unlimited","Fast Boy [Ecuador]"
"387","Ecuador",2012,"1.09022556390977",8.7890625,"Unlimited","Fast Boy [Ecuador]"
"388","Ecuador",2012,"0.149624060150376",1.7,"Unlimited","TVCable [Ecuador]"
"389","Ecuador",2012,"0.224812030075188",3.1,"Unlimited","TVCable [Ecuador]"
"390","Ecuador",2012,"0.3",4.5,"Unlimited","TVCable [Ecuador]"
"391","Ecuador",2012,"0.375187969924812",6.1,"Unlimited","TVCable [Ecuador]"
"392","Ecuador",2012,"0.751127819548872",10.3,"Unlimited","TVCable [Ecuador]"
"393","Ecuador",2012,"0.86390977443609",16,"Unlimited","TVCable [Ecuador]"
"394","Egypt",2012,"1.625",0.5,"4096","Etisalat [Egypt]"
"395","Egypt",2012,"2.125",1,"8192","Etisalat [Egypt]"
"396","Egypt",2012,"3.725",4,"20480","Etisalat [Egypt]"
"397","Egypt",2012,"2.375",0.5,"25600","LINKdotNET [Egypt]"
"398","Egypt",2012,"3.625",1,"40960","LINKdotNET [Egypt]"
"399","Egypt",2012,"5.75",2,"61440","LINKdotNET [Egypt]"
"400","Egypt",2012,"9.5",4,"81920","LINKdotNET [Egypt]"
"401","Egypt",2012,"1.125",0.25,"2048","LINKdotNET [Egypt]"
"402","Egypt",2012,"2.125",0.5,"5120","LINKdotNET [Egypt]"
"403","Egypt",2012,"3",1,"7168","LINKdotNET [Egypt]"
"404","Egypt",2012,"4.5",2,"13312","LINKdotNET [Egypt]"
"405","Egypt",2012,"13.875",8,"102400","LINKdotNET [Egypt]"
"406","Egypt",2012,"19.425",12,"122880","LINKdotNET [Egypt]"
"407","Egypt",2012,"24.975",16,"143360","LINKdotNET [Egypt]"
"408","Egypt",2012,"27.775",20,"163840","LINKdotNET [Egypt]"
"409","Egypt",2012,"33.325",24,"184320","LINKdotNET [Egypt]"
"410","Egypt",2012,"38.875",30,"204800","LINKdotNET [Egypt]"
"411","Egypt",2012,"44.425",40,"245760","LINKdotNET [Egypt]"
"412","Egypt",2012,"49.975",48,"256000","LINKdotNET [Egypt]"
"413","El Salvador",2012,"0.135338345864662",0.5,"Unlimited","Claro (El Salvador) [El Salvador]"
"414","El Salvador",2012,"0.165413533834586",1,"Unlimited","Claro (El Salvador) [El Salvador]"
"415","El Salvador",2012,"0.263157894736842",3,"Unlimited","Claro (El Salvador) [El Salvador]"
"416","Finland",2012,"0.569047619047619",10,"Unlimited","Elisa [Finland]"
"417","Finland",2012,"0.711904761904762",20,"Unlimited","Elisa [Finland]"
"418","Finland",2012,"0.569047619047619",2,"Unlimited","Elisa [Finland]"
"419","Finland",2012,"0.711904761904762",10,"Unlimited","Elisa [Finland]"
"420","Finland",2012,"0.902380952380952",30,"Unlimited","Elisa [Finland]"
"421","Finland",2012,"1.06904761904762",100,"Unlimited","Elisa [Finland]"
"422","Finland",2012,"0.711904761904762",10,"Unlimited","Sonera [Finland]"
"423","Finland",2012,"0.711904761904762",8,"Unlimited","Sonera [Finland]"
"424","France",2012,"0.5",8,"Unlimited","France Telecom/Orange [France]"
"425","France",2012,"0.45",25,"Unlimited","SFR [France]"
"426","Germany",2012,"0.595238095238095",16,"Unlimited","O2 (Alice) [Germany]"
"427","Germany",2012,"0.473809523809524",15.625,"Unlimited","Kabel Deutschland [Germany]"
"428","Germany",2012,"0.592857142857143",5.859375,"Unlimited","Vodafone (Arcor) [Germany]"
"429","Germany",2012,"0.592857142857143",15.625,"Unlimited","Vodafone (Arcor) [Germany]"
"430","Ghana",2012,"0.641503759398496",0.125,"Unlimited","ClickMAX"
"431","Ghana",2012,"1.09984962406015",0.25,"Unlimited","ClickMAX"
"432","Ghana",2012,"1.64977443609023",0.5,"Unlimited","ClickMAX"
"433","Ghana",2012,"2.29135338345865",1,"Unlimited","ClickMAX"
"434","Ghana",2012,"3.66616541353383",2,"Unlimited","ClickMAX"
"435","Greece",2012,"0.426190476190476",24,"Unlimited","Forthnet [Greece]"
"436","Greece",2012,"0.95",10,"Unlimited","Forthnet [Greece]"
"437","Greece",2012,"0.64047619047619",2,"Unlimited","OTE [Greece]"
"438","Greece",2012,"0.757142857142857",24,"Unlimited","OTE [Greece]"
"439","Greece",2012,"0.361190476190476",24,"Unlimited","Tellas (Wind) [Greece]"
"440","Greece",2012,"0.571190476190476",24,"Unlimited","Tellas (Wind) [Greece]"
"441","Greece",2012,"0.785476190476191",24,"Unlimited","Tellas (Wind) [Greece]"
"442","Greece",2012,"0.479761904761905",24,"Unlimited","Tellas (Wind) [Greece]"
"443","Guatemala",2012,"3.13725490196078",0.25,"Unlimited","Claro [Guatemala] [Guatemala]"
"444","Guatemala",2012,"4.41176470588235",0.5,"Unlimited","Claro [Guatemala] [Guatemala]"
"445","Guatemala",2012,"6.17647058823529",1,"Unlimited","Claro [Guatemala] [Guatemala]"
"446","Guatemala",2012,"8.82352941176471",2,"Unlimited","Claro [Guatemala] [Guatemala]"
"447","Guatemala",2012,"11.3725490196078",5,"Unlimited","Claro [Guatemala] [Guatemala]"
"448","Guatemala",2012,"15.7843137254902",10,"Unlimited","Claro [Guatemala] [Guatemala]"
"449","Guatemala",2012,"0.150300751879699",0.25,"Unlimited","IBW [Guatemala]"
"450","Guatemala",2012,"0.225563909774436",0.5,"Unlimited","IBW [Guatemala]"
"451","Guatemala",2012,"0.368421052631579",0.75,"Unlimited","IBW [Guatemala]"
"452","Guatemala",2012,"0.451127819548872",1.5,"Unlimited","IBW [Guatemala]"
"453","Haiti",2012,"0.225563909774436",0.5,"3072","Access Haiti [Haiti]"
"454","Haiti",2012,"0.300751879699248",0.5,"6144","Access Haiti [Haiti]"
"455","Haiti",2012,"0.41015037593985",0.75,"9216","Access Haiti [Haiti]"
"456","Haiti",2012,"0.646616541353383",1,"15360","Access Haiti [Haiti]"
"457","Haiti",2012,"0.969924812030075",1.5,"30720","Access Haiti [Haiti]"
"458","Haiti",2012,"1.38345864661654",2.5,"30720","Access Haiti [Haiti]"
"459","Haiti",2012,"1.6390977443609",3,"30720","Access Haiti [Haiti]"
"460","Haiti",2012,"0.56390977443609",0.5,"6000","Access Haiti [Haiti]"
"461","Haiti",2012,"0.41015037593985",0.5,"7500","H@inet [Haiti]"
"462","Haiti",2012,"0.683533834586466",0.68359375,"12750","H@inet [Haiti]"
"463","Haiti",2012,"1.02533834586466",0.9765625,"18000","H@inet [Haiti]"
"464","Haiti",2012,"1.39443609022556",1.171875,"30000","H@inet [Haiti]"
"465","Honduras",2012,"0.105263157894737",0.25,"Unlimited","Claro [Honduras] [Honduras]"
"466","Honduras",2012,"0.172932330827068",0.5,"Unlimited","Claro [Honduras] [Honduras]"
"467","Honduras",2012,"0.233082706766917",1,"Unlimited","Claro [Honduras] [Honduras]"
"468","Honduras",2012,"0.323308270676692",3,"Unlimited","Claro [Honduras] [Honduras]"
"469","Honduras",2012,"0.413533834586466",5,"Unlimited","Claro [Honduras] [Honduras]"
"470","Hong Kong, China",2012,"5.15384615384615",1000,"7680","Hong Kong Broadband Network Limited [Hong Kong, China]"
"471","Hong Kong, China",2012,"4.19230769230769",500,"3840","Hong Kong Broadband Network Limited [Hong Kong, China]"
"472","Hong Kong, China",2012,"3.23076923076923",100,"750","Hong Kong Broadband Network Limited [Hong Kong, China]"
"473","Hong Kong, China",2012,"11.5",1000,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"474","Hong Kong, China",2012,"9.57692307692308",500,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"475","Hong Kong, China",2012,"7.65384615384615",300,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"476","Hong Kong, China",2012,"7.65384615384615",100,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"477","Hong Kong, China",2012,"7.07692307692308",30,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"478","Hong Kong, China",2012,"7.07692307692308",18,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"479","Hong Kong, China",2012,"6.30769230769231",8,"Unlimited","PCCW-HKT Telephone Limited [Hong Kong, China]"
"480","Hong Kong, China",2012,"4.98076923076923",1024,"Unlimited","Three"
"481","Hong Kong, China",2012,"3.82692307692308",500,"Unlimited","Three"
"482","Hong Kong, China",2012,"3.05769230769231",200,"Unlimited","Three"
"483","Hungary",2012,"68.0357142857143",4.8828125,"Unlimited","EnterNet [Hungary]"
"484","Hungary",2012,"100.535714285714",5,"Unlimited","T-Com [Hungary]"
"485","Hungary",2012,"100.535714285714",5,"Unlimited","T-Com [Hungary]"
"486","Hungary",2012,"100.535714285714",5,"Unlimited","T-Com [Hungary]"
"487","Hungary",2012,"123.75",15,"Unlimited","T-Com [Hungary]"
"488","Hungary",2012,"123.75",15,"Unlimited","T-Com [Hungary]"
"489","Hungary",2012,"123.75",15,"Unlimited","T-Com [Hungary]"
"490","Hungary",2012,"154.107142857143",25,"Unlimited","T-Com [Hungary]"
"491","Hungary",2012,"154.107142857143",25,"Unlimited","T-Com [Hungary]"
"492","Hungary",2012,"154.107142857143",25,"Unlimited","T-Com [Hungary]"
"493","Hungary",2012,"191.607142857143",50,"Unlimited","T-Com [Hungary]"
"494","Hungary",2012,"191.607142857143",50,"Unlimited","T-Com [Hungary]"
"495","Hungary",2012,"209.464285714286",80,"Unlimited","T-Com [Hungary]"
"496","Hungary",2012,"209.464285714286",80,"Unlimited","T-Com [Hungary]"
"497","Hungary",2012,"35.7142857142857",10,"5120","UPC [Hungary]"
"498","Hungary",2012,"58.0357142857143",25,"Unlimited","UPC [Hungary]"
"499","Hungary",2012,"81.7857142857143",50,"Unlimited","UPC [Hungary]"
"500","Hungary",2012,"108.928571428571",120,"Unlimited","UPC [Hungary]"
"501","India",2012,"11.8474576271186",2,"3072","Bharti [India]"
"502","India",2012,"15.2372881355932",2,"6144","Bharti [India]"
"503","India",2012,"18.6271186440678",2,"15360","Bharti [India]"
"504","India",2012,"23.7118644067797",2,"30720","Bharti [India]"
"505","India",2012,"28.7966101694915",2,"81920","Bharti [India]"
"506","India",2012,"16.9322033898305",2,"9216","Bharti [India]"
"507","India",2012,"20.3220338983051",4,"15360","Bharti [India]"
"508","India",2012,"25.4067796610169",4,"30720","Bharti [India]"
"509","India",2012,"32.1864406779661",4,"81920","Bharti [India]"
"510","India",2012,"55.9152542372881",16,"179200","Bharti [India]"
"511","India",2012,"28.7966101694915",16,"30720","Bharti [India]"
"512","India",2012,"37.271186440678",16,"51200","Bharti [India]"
"513","India",2012,"50.8305084745763",1,"Unlimited","BSNL [India]"
"514","India",2012,"67.7796610169491",2,"Unlimited","BSNL [India]"
"515","India",2012,"203.372881355932",8,"Unlimited","BSNL [India]"
"516","India",2012,"237.271186440678",10,"Unlimited","BSNL [India]"
"517","India",2012,"440.661016949153",20,"Unlimited","BSNL [India]"
"518","India",2012,"847.440677966102",50,"Unlimited","BSNL [India]"
"519","India",2012,"1423.71186440678",100,"Unlimited","BSNL [India]"
"520","India",2012,"25.4237288135593",2,"8192","BSNL [India]"
"521","India",2012,"50.8305084745763",4,"30720","BSNL [India]"
"522","India",2012,"118.627118644068",16,"102400","BSNL [India]"
"523","India",2012,"4.23728813559322",2,"1024","BSNL [India]"
"524","India",2012,"11.864406779661",2,"8192","BSNL [India]"
"525","India",2012,"0.830508474576271",2,"200","MTNL [India]"
"526","India",2012,"3.3728813559322",2,"600","MTNL [India]"
"527","India",2012,"6.76271186440678",2,"2048","MTNL [India]"
"528","India",2012,"8.47457627118644",2,"3072","MTNL [India]"
"529","India",2012,"14.4067796610169",4,"10240","MTNL [India]"
"530","India",2012,"10.1525423728814",0.5,"Unlimited","MTNL [India]"
"531","India",2012,"16.9322033898305",1,"Unlimited","MTNL [India]"
"532","India",2012,"13.4745762711864",2,"10240","MTNL [India]"
"533","India",2012,"21.9491525423729",2,"35840","MTNL [India]"
"534","India",2012,"11.6949152542373",10,"7168","MTNL [India]"
"535","India",2012,"13.3898305084746",10,"12288","MTNL [India]"
"536","India",2012,"16.7796610169492",10,"20480","MTNL [India]"
"537","India",2012,"21.864406779661",10,"40960","MTNL [India]"
"538","India",2012,"33.728813559322",10,"81920","MTNL [India]"
"539","India",2012,"50.6779661016949",10,"122880","MTNL [India]"
"540","India",2012,"84.5762711864407",10,"256000","MTNL [India]"
"541","Indonesia",2012,"4122.80701754386",1.5,"Unlimited","First Media [Indonesia]"
"542","Indonesia",2012,"5877.19298245614",3,"Unlimited","First Media [Indonesia]"
"543","Indonesia",2012,"11140.350877193",6,"Unlimited","First Media [Indonesia]"
"544","Indonesia",2012,"21666.6666666667",12,"Unlimited","First Media [Indonesia]"
"545","Indonesia",2012,"35701.7543859649",20,"Unlimited","First Media [Indonesia]"
"546","Indonesia",2012,"6140.35087719298",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"547","Indonesia",2012,"8771.9298245614",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"548","Indonesia",2012,"3508.77192982456",0.375,"Unlimited","Indosat Mega Media  [Indonesia]"
"549","Indonesia",2012,"8771.9298245614",0.0625,"Unlimited","Indosat Mega Media  [Indonesia]"
"550","Indonesia",2012,"21052.6315789474",0.125,"Unlimited","Indosat Mega Media  [Indonesia]"
"551","Indonesia",2012,"4385.9649122807",0.25,"Unlimited","Indosat Mega Media  [Indonesia]"
"552","Indonesia",2012,"6140.35087719298",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"553","Indonesia",2012,"8771.9298245614",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"554","Indonesia",2012,"4385.9649122807",0.25,"Unlimited","Indosat Mega Media  [Indonesia]"
"555","Indonesia",2012,"6140.35087719298",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"556","Indonesia",2012,"8771.9298245614",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"557","Indonesia",2012,"4385.9649122807",0.375,"Unlimited","Indosat Mega Media  [Indonesia]"
"558","Indonesia",2012,"6140.35087719298",0.5,"Unlimited","Indosat Mega Media  [Indonesia]"
"559","Indonesia",2012,"8771.9298245614",1,"Unlimited","Indosat Mega Media  [Indonesia]"
"560","Indonesia",2012,"5175.43859649123",0.5,"3072","TelkomNet [Indonesia]"
"561","Indonesia",2012,"3421.05263157895",0.375,"3072","TelkomNet [Indonesia]"
"562","Indonesia",2012,"11315.7894736842",1,"Unlimited","TelkomNet [Indonesia]"
"563","Indonesia",2012,"17456.1403508772",2,"Unlimited","TelkomNet [Indonesia]"
"564","Indonesia",2012,"29736.8421052632",3,"Unlimited","TelkomNet [Indonesia]"
"565","Iran (I.R.)",2012,"3762.29508196721",0.125,"9216","Datak Telecom [Iran (Islamic Rep. of)]"
"566","Iran (I.R.)",2012,"4745.90163934426",0.25,"9216","Datak Telecom [Iran (Islamic Rep. of)]"
"567","Iran (I.R.)",2012,"6385.24590163934",0.5,"9216","Datak Telecom [Iran (Islamic Rep. of)]"
"568","Iran (I.R.)",2012,"2442.62295081967",0.125,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"569","Iran (I.R.)",2012,"1688.52459016393",0.125,"5120","Datak Telecom [Iran (Islamic Rep. of)]"
"570","Iran (I.R.)",2012,"1475.40983606557",0.125,"8192","Datak Telecom [Iran (Islamic Rep. of)]"
"571","Iran (I.R.)",2012,"1221.31147540984",0.125,"12288","Datak Telecom [Iran (Islamic Rep. of)]"
"572","Iran (I.R.)",2012,"2934.4262295082",0.25,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"573","Iran (I.R.)",2012,"2016.39344262295",0.25,"5120","Datak Telecom [Iran (Islamic Rep. of)]"
"574","Iran (I.R.)",2012,"1713.11475409836",0.25,"8192","Datak Telecom [Iran (Islamic Rep. of)]"
"575","Iran (I.R.)",2012,"1406.55737704918",0.25,"12288","Datak Telecom [Iran (Islamic Rep. of)]"
"576","Iran (I.R.)",2012,"3262.29508196721",0.5,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"577","Iran (I.R.)",2012,"2344.26229508197",0.5,"5120","Datak Telecom [Iran (Islamic Rep. of)]"
"578","Iran (I.R.)",2012,"1937.70491803279",0.5,"8192","Datak Telecom [Iran (Islamic Rep. of)]"
"579","Iran (I.R.)",2012,"1583.60655737705",0.5,"12288","Datak Telecom [Iran (Islamic Rep. of)]"
"580","Iran (I.R.)",2012,"2459.01639344262",0.125,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"581","Iran (I.R.)",2012,"3278.68852459016",0.25,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"582","Iran (I.R.)",2012,"4098.36065573771",0.5,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
"583","Iran (I.R.)",2012,"4918.03278688525",0.5,"3072","Datak Telecom [Iran (Islamic Rep. of)]"
